gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,16,7168,256,ck,8,0,2.9668,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,19.79,697.21,0.0
gfx950,256,16,7168,512,ck,8,0,4.1538,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,28.27,940.73,0.0
gfx950,256,16,7168,2048,ck,8,0,8.5525,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,54.93,1747.12,0.0
gfx950,256,16,7168,2304,ck,8,0,8.5986,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,61.46,1951.63,0.0
gfx950,256,16,7168,4096,ck,8,0,14.2602,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,65.88,2079.57,0.0
gfx950,256,16,7168,4608,ck,8,0,14.92,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,70.84,2234.13,0.0
gfx950,256,16,7168,16384,ck,8,0,49.2174,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,76.36,2396.15,0.0
gfx950,256,16,7168,18432,ck,8,0,54.4636,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,77.63,2435.48,0.0
gfx950,256,16,8192,512,ck,8,0,4.1546,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,32.31,1074.63,0.0
gfx950,256,16,8192,1536,ck,8,0,6.991,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,57.6,1840.89,0.0
gfx950,256,16,9216,7168,ck,8,0,23.3394,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,90.57,2847.97,0.0
gfx950,256,16,11264,1536,ck,8,0,6.5361,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,84.71,2705.98,0.0
gfx950,256,16,12288,1536,ck,8,0,7.8318,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,77.12,2463.31,0.0
gfx950,256,16,14336,1536,ck,8,0,8.0559,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,87.47,2793.41,0.0
gfx950,256,16,16384,512,ck,8,0,4.6334,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,57.93,1925.39,0.0
gfx950,256,16,20480,1536,ck,7,0,9.1661,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,109.82,3506.09,0.0
gfx950,256,16,24576,1536,ck,8,0,9.7004,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,124.53,3975.07,0.0
gfx950,256,16,32768,512,ck,7,0,5.5119,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,97.4,3235.54,0.0
gfx950,256,16,32768,1536,ck,8,0,11.4461,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,140.71,4491.03,0.0
gfx950,256,16,36864,7168,ck,8,0,53.9674,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,156.68,4920.29,0.0
gfx950,256,32,64,7168,ck,8,0,13.8569,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,2.12,49.96,0.0
gfx950,256,32,128,7168,ck,8,0,14.288,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,4.11,80.84,0.0
gfx950,256,32,512,7168,ck,8,0,20.8284,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,11.28,188.79,0.0
gfx950,256,32,576,7168,ck,8,0,20.9741,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,12.6,209.54,0.0
gfx950,256,32,1024,7168,ck,8,0,21.3011,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,22.05,358.43,0.0
gfx950,256,32,1536,7168,ck,8,0,21.328,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,33.04,531.59,0.0
gfx950,256,32,2112,7168,ck,8,0,20.8386,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,46.49,743.97,0.0
gfx950,256,32,2240,7168,ck,8,0,20.8898,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,49.19,786.46,0.0
gfx950,256,32,3072,1536,ck,8,0,6.5986,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,45.77,752.33,0.0
gfx950,256,32,4096,512,ck,13,0,3.5718,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,37.58,665.12,0.0
gfx950,256,32,4096,7168,ck,8,0,21.3382,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,88.06,1398.98,0.0
gfx950,256,32,4608,7168,ck,8,0,21.3536,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,99.0,1571.37,0.0
gfx950,256,32,7168,256,ck,13,0,3.239,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,36.26,710.7,0.0
gfx950,256,32,7168,512,ck,13,0,4.2078,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,55.82,985.11,0.0
gfx950,256,32,7168,2048,ck,8,0,8.0391,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,116.87,1891.3,0.0
gfx950,256,32,7168,2304,ck,8,0,8.7013,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,121.47,1959.2,0.0
gfx950,256,32,7168,4096,ck,8,0,14.1521,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,132.78,2116.29,0.0
gfx950,256,32,7168,4608,ck,8,0,14.9953,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,140.97,2243.13,0.0
gfx950,256,32,7168,16384,ck,8,0,48.4226,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,155.22,2445.63,0.0
gfx950,256,32,7168,18432,ck,8,0,54.0238,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,156.52,2465.01,0.0
gfx950,256,32,8192,512,ck,13,0,4.2239,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,63.55,1121.0,0.0
gfx950,256,32,8192,1536,ck,8,0,6.8782,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,117.08,1912.76,0.0
gfx950,256,32,9216,7168,ck,7,0,25.0083,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,169.06,2674.29,0.0
gfx950,256,32,11264,1536,ck,18,0,8.6616,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,127.84,2086.4,0.0
gfx950,256,32,12288,1536,ck,18,0,8.3515,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,144.64,2360.05,0.0
gfx950,256,32,14336,1536,ck,7,0,8.7538,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,160.99,2625.92,0.0
gfx950,256,32,16384,512,ck,13,0,4.8406,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,110.91,1952.97,0.0
gfx950,256,32,20480,1536,ck,12,0,10.5564,a8w8_blockscale_1x128x128_256x32x128x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,190.72,3108.74,0.0
gfx950,256,32,24576,1536,ck,12,0,11.298,a8w8_blockscale_1x128x128_256x32x128x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,213.84,3484.75,0.0
gfx950,256,32,32768,512,ck,13,0,5.5756,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,192.58,3388.11,0.0
gfx950,256,32,32768,1536,ck,12,0,12.8162,a8w8_blockscale_1x128x128_256x32x128x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,251.34,4094.66,0.0
gfx950,256,32,36864,7168,ck,9,0,63.4973,a8w8_blockscale_1x128x128_256x32x256x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,266.33,4202.22,0.0
gfx950,256,64,64,7168,ck,8,0,14.0983,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,4.17,65.66,0.0
gfx950,256,64,128,7168,ck,8,0,14.5236,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,8.09,95.89,0.0
gfx950,256,64,512,7168,ck,8,0,20.5969,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,22.81,203.64,0.0
gfx950,256,64,576,7168,ck,8,0,20.6636,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,25.58,225.58,0.0
gfx950,256,64,1024,7168,ck,8,0,20.9843,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,44.77,377.89,0.0
gfx950,256,64,1536,7168,ck,8,0,21.2119,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,66.44,549.95,0.0
gfx950,256,64,2112,7168,ck,8,0,20.6114,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,94.01,769.86,0.0
gfx950,256,64,2240,7168,ck,8,0,20.6316,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,99.61,814.37,0.0
gfx950,256,64,3072,1536,ck,8,0,6.5488,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,92.23,795.58,0.0
gfx950,256,64,4096,512,ck,8,0,3.9182,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,68.51,677.4,0.0
gfx950,256,64,4096,7168,ck,8,0,21.2311,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,177.01,1429.18,0.0
gfx950,256,64,4608,7168,ck,7,0,23.1112,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,182.94,1474.55,0.0
gfx950,256,64,7168,256,cktile,0,0,3.3434,a8w8_blockscale_cktile_16x128x256_1x4x1_16x16x128_intrawave_0x1x0_1,70.25,828.17,0.0
gfx950,256,64,7168,512,ck,13,0,4.4706,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,105.08,1033.48,0.0
gfx950,256,64,7168,2048,ck,7,0,8.8766,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,211.69,1771.92,0.0
gfx950,256,64,7168,2304,ck,7,0,9.7303,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,217.25,1806.73,0.0
gfx950,256,64,7168,4096,ck,7,0,15.6595,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,239.99,1950.24,0.0
gfx950,256,64,7168,4608,ck,7,0,16.6612,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,253.75,2055.23,0.0
gfx950,256,64,7168,16384,ck,18,0,53.066,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,283.28,2250.15,0.0
gfx950,256,64,7168,18432,ck,18,0,58.5515,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,288.83,2292.3,0.0
gfx950,256,64,8192,512,ck,13,0,4.4992,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,119.33,1172.57,0.0
gfx950,256,64,8192,1536,ck,18,0,8.3243,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,193.48,1649.36,0.0
gfx950,256,64,9216,7168,ck,18,0,25.8746,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,326.8,2616.41,0.0
gfx950,256,64,11264,1536,ck,18,0,8.4093,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,263.35,2240.57,0.0
gfx950,256,64,12288,1536,ck,18,0,8.4019,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,287.54,2445.34,0.0
gfx950,256,64,14336,1536,ck,18,0,8.8597,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,318.13,2703.64,0.0
gfx950,256,64,16384,512,ck,18,0,5.5061,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,195.01,1910.34,0.0
gfx950,256,64,20480,1536,ck,18,0,13.129,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,306.69,2603.17,0.0
gfx950,256,64,24576,1536,ck,18,0,13.7416,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,351.62,2983.11,0.0
gfx950,256,64,32768,512,ck,2,0,7.9558,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,269.93,2640.12,0.0
gfx950,256,64,32768,1536,ck,18,0,14.825,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,434.57,3684.6,0.0
gfx950,256,64,36864,7168,ck,14,0,75.9499,a8w8_blockscale_1x128x128_256x64x256x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,445.33,3547.32,0.0
gfx950,256,96,128,7168,ck,8,0,14.4064,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,12.23,113.16,0.0
gfx950,256,96,512,7168,ck,8,0,20.2501,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,34.8,220.07,0.0
gfx950,256,96,1024,7168,ck,8,0,20.6839,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,68.13,397.64,0.0
gfx950,256,96,2112,7168,ck,8,0,20.5046,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,141.76,791.65,0.0
gfx950,256,96,2240,7168,ck,8,0,20.4717,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,150.59,838.94,0.0
gfx950,256,96,3072,1536,ck,8,0,7.8324,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,115.67,696.58,0.0
gfx950,256,96,4096,512,ck,13,0,4.2826,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,94.02,684.8,0.0
gfx950,256,96,4096,7168,ck,7,0,23.3977,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,240.93,1317.85,0.0
gfx950,256,96,4608,7168,ck,7,0,23.8202,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,266.24,1452.67,0.0
gfx950,256,96,7168,256,ck,8,0,4.3182,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,81.59,749.35,0.0
gfx950,256,96,7168,512,ck,13,0,5.319,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,132.48,957.97,0.0
gfx950,256,96,7168,2048,ck,18,0,9.6386,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,292.43,1686.23,0.0
gfx950,256,96,7168,2304,ck,18,0,10.3846,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,305.35,1744.17,0.0
gfx950,256,96,7168,4096,ck,18,0,16.1889,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,348.21,1922.9,0.0
gfx950,256,96,7168,4608,ck,18,0,17.2691,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,367.23,2017.98,0.0
gfx950,256,96,7168,16384,ck,18,0,55.0061,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,409.93,2188.66,0.0
gfx950,256,96,7168,18432,ck,18,0,61.6242,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,411.64,2195.02,0.0
gfx950,256,96,8192,512,ck,13,0,5.3545,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,150.4,1086.25,0.0
gfx950,256,96,8192,1536,ck,18,0,8.203,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,294.52,1743.66,0.0
gfx950,256,96,9216,7168,ck,12,0,28.2134,a8w8_blockscale_1x128x128_256x32x128x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,449.56,2428.56,0.0
gfx950,256,96,11264,1536,ck,18,0,11.0633,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,300.26,1772.68,0.0
gfx950,256,96,12288,1536,ck,18,0,11.286,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,321.1,1894.48,0.0
gfx950,256,96,14336,1536,ck,18,0,11.6314,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,363.49,2142.48,0.0
gfx950,256,96,16384,512,ck,13,0,6.1392,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,262.35,1886.81,0.0
gfx950,256,96,20480,1536,ck,12,0,14.4047,a8w8_blockscale_1x128x128_256x32x128x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,419.29,2467.03,0.0
gfx950,256,96,24576,1536,ck,18,0,16.4815,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,439.75,2585.61,0.0
gfx950,256,96,32768,512,ck,13,0,9.4586,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,340.56,2444.11,0.0
gfx950,256,96,32768,1536,ck,0,0,19.4557,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,496.7,2917.94,0.0
gfx950,256,96,36864,7168,ck,12,0,95.4929,a8w8_blockscale_1x128x128_256x32x128x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,531.29,2848.45,0.0
gfx950,256,128,64,7168,ck,8,0,14.4734,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,8.11,96.22,0.0
gfx950,256,128,128,7168,ck,8,0,14.3264,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,16.39,130.37,0.0
gfx950,256,128,512,7168,ck,8,0,19.8912,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,47.23,237.22,0.0
gfx950,256,128,576,7168,ck,8,0,20.1014,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,52.58,258.38,0.0
gfx950,256,128,1024,7168,ck,8,0,20.4235,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,92.0,417.15,0.0
gfx950,256,128,1536,7168,ck,8,0,19.9837,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,141.04,616.54,0.0
gfx950,256,128,2112,7168,ck,8,0,21.1709,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,183.06,783.95,0.0
gfx950,256,128,2240,7168,ck,18,0,23.1376,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,177.65,758.39,0.0
gfx950,256,128,3072,1536,ck,7,0,7.2074,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,167.6,791.08,0.0
gfx950,256,128,4096,512,ck,13,0,4.3212,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,124.24,743.14,0.0
gfx950,256,128,4096,7168,ck,7,0,23.6181,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,318.24,1326.36,0.0
gfx950,256,128,4608,7168,ck,18,0,23.9089,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,353.66,1469.21,0.0
gfx950,256,128,7168,256,ck,18,0,4.5079,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,104.21,821.4,0.0
gfx950,256,128,7168,512,ck,13,0,5.3366,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,176.05,1043.84,0.0
